alert_id,created_at,equipment_id,equipment_name,equipment_type,place,severity,title,message,is_active
3031,2026-03-29T10:34:52.851219+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: frequency=53.23Hz,False
3032,2026-03-29T10:34:58.039563+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: temperature=12.89C,False
3033,2026-03-29T10:34:42.748847+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: frequency=47.51Hz,False
3034,2026-03-29T10:34:47.879890+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: temperature=34.04C, voltage=256.60V",False
3035,2026-03-29T10:34:58.121538+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: temperature=39.34C,False
3036,2026-03-29T10:34:42.834627+00:00,54,Demo Network Core 02,network,Network Core,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: pressure=-0.43,False
3037,2026-03-29T10:34:52.795866+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: frequency=54.02Hz,False
3038,2026-03-29T10:34:47.795144+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: frequency=47.87Hz,False
3039,2026-03-29T10:34:47.799430+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,"Server anomaly: frequency=47.20Hz, pressure=3.47",False
3040,2026-03-29T10:34:47.815924+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=3.66,False
3041,2026-03-29T10:34:57.977443+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=256.27V,False
3042,2026-03-29T10:34:58.020970+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,"Server anomaly: voltage=194.27V, frequency=52.01Hz",False
3043,2026-03-29T10:35:03.029228+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.77,False
3044,2026-03-29T10:35:23.274249+00:00,27,Demo Server Rack C03,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=-0.08,False
3045,2026-03-29T10:34:52.931254+00:00,39,Demo Battery Bank 07,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=12.78C,False
3046,2026-03-29T10:34:52.945566+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,"Server anomaly: voltage=190.66V, pressure=-0.46",False
3047,2026-03-29T10:34:52.973385+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: voltage=258.20V, frequency=53.43Hz",False
3048,2026-03-29T10:34:52.821914+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: voltage=257.55V,False
3049,2026-03-29T10:34:52.853185+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: pressure=-0.35,False
3050,2026-03-29T10:34:52.856932+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: voltage=204.93V,False
3051,2026-03-29T10:34:58.050525+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: voltage=256.70V, frequency=53.88Hz, pressure=3.43",False
3052,2026-03-29T10:34:52.887819+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=11.66C, voltage=195.82V",False
3053,2026-03-29T10:34:58.064667+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=-0.89,False
3054,2026-03-29T10:34:52.895511+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=198.25V,False
3055,2026-03-29T10:35:03.068541+00:00,32,Demo Server Rack C08,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=199.97V,False
3056,2026-03-29T10:34:58.088823+00:00,34,Demo Battery Bank 02,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: temperature=43.30C,False
3057,2026-03-29T10:34:52.919469+00:00,36,Demo Battery Bank 04,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=42.61C,False
3058,2026-03-29T10:34:52.933481+00:00,40,Demo Battery Bank 08,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: voltage=15.00V,False
3059,2026-03-29T10:34:52.948690+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,"Server anomaly: temperature=34.77C, frequency=46.95Hz",False
3060,2026-03-29T10:34:52.959720+00:00,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 01,"Server anomaly: voltage=261.40V, pressure=3.84",False
3061,2026-03-29T10:35:03.153932+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=53.12Hz,False
3062,2026-03-29T10:35:13.016937+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=54.28Hz,False
3063,2026-03-29T10:34:57.850214+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=269.33V,False
3064,2026-03-29T10:34:57.914987+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=12.18C,False
3065,2026-03-29T10:34:57.919445+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly: temperature=13.05C, voltage=268.63V",False
3066,2026-03-29T10:35:08.037204+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,"Server anomaly: temperature=34.65C, frequency=54.48Hz, pressure=3.24",False
3067,2026-03-29T10:35:02.998457+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=3.45,False
3068,2026-03-29T10:35:08.100240+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: frequency=52.81Hz,False
3069,2026-03-29T10:35:18.298281+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: temperature=34.68C,False
3070,2026-03-29T10:34:58.134755+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: voltage=262.24V, pressure=3.41",False
3071,2026-03-29T10:35:03.156702+00:00,56,Demo Network Core 04,network,Network Core,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: frequency=53.33Hz,False
3072,2026-03-29T10:35:02.953857+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=8.67C,False
3073,2026-03-29T10:35:02.966349+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=267.31V,False
3074,2026-03-29T10:35:02.979655+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: voltage=195.30V,False
3075,2026-03-29T10:35:03.008649+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=-0.02,False
3076,2026-03-29T10:35:03.013260+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: frequency=52.54Hz,False
3077,2026-03-29T10:35:03.050163+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: pressure=3.47,False
3078,2026-03-29T10:35:08.154793+00:00,36,Demo Battery Bank 04,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=15.74V,False
3079,2026-03-29T10:35:08.158570+00:00,37,Demo Battery Bank 05,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=42.27C,False
3080,2026-03-29T10:35:03.101839+00:00,40,Demo Battery Bank 08,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: voltage=14.90V,False
3081,2026-03-29T10:35:03.116747+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,"Server anomaly: frequency=46.37Hz, pressure=-0.06",False
3082,2026-03-29T10:35:03.137452+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,"Server anomaly: frequency=47.76Hz, pressure=-0.23",False
3083,2026-03-29T10:35:13.196953+00:00,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 05,"Server anomaly: voltage=202.89V, pressure=-0.46",False
3084,2026-03-29T10:35:03.144919+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=199.29V,False
3085,2026-03-29T10:35:07.988078+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.40V,False
3086,2026-03-29T10:35:38.436720+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: voltage=194.71V,False
3087,2026-03-29T10:35:08.053998+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=53.15Hz,False
3088,2026-03-29T10:35:08.067590+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: temperature=13.83C,False
3089,2026-03-29T10:35:08.071361+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: frequency=52.59Hz,False
3090,2026-03-29T10:35:08.078104+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: pressure=3.47,False
3091,2026-03-29T10:35:18.292489+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=263.70V,False
3092,2026-03-29T10:35:28.364033+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,"Server anomaly: temperature=11.53C, pressure=3.93",False
3093,2026-03-29T10:35:08.149429+00:00,35,Demo Battery Bank 03,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 03,"Battery anomaly: voltage=15.24V, temperature=43.17C",False
3094,2026-03-29T10:35:08.183944+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=35.94C,False
3095,2026-03-29T10:35:08.193399+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: frequency=53.41Hz,False
3096,2026-03-29T10:35:28.481698+00:00,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 01,"Server anomaly: temperature=9.80C, pressure=-0.98",False
3097,2026-03-29T10:35:18.178300+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=9.13C,False
3098,2026-03-29T10:35:18.183334+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=203.87V,False
3099,2026-03-29T10:35:13.038940+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: pressure=-0.22,False
3100,2026-03-29T10:35:18.231456+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=9.02C,False
3101,2026-03-29T10:35:18.272348+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,"Server anomaly: voltage=204.55V, frequency=46.29Hz",False
3102,2026-03-29T10:35:23.267696+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: frequency=46.19Hz,False
3103,2026-03-29T10:35:13.102662+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=34.72C, voltage=260.11V",False
3104,2026-03-29T10:35:23.339808+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: voltage=191.77V, pressure=-0.88",False
3105,2026-03-29T10:35:13.188668+00:00,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: temperature=8.20C,False
3106,2026-03-29T10:35:13.200680+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: temperature=9.81C,False
3107,2026-03-29T10:35:23.436497+00:00,54,Demo Network Core 02,network,Network Core,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: temperature=13.12C,False
3108,2026-03-29T10:35:13.206999+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: voltage=260.76V, frequency=47.59Hz",False
3109,2026-03-29T10:35:23.167443+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=39.92C,False
3110,2026-03-29T10:35:18.199982+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: temperature=10.96C,False
3111,2026-03-29T10:35:28.228706+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: temperature=11.67C,False
3112,2026-03-29T10:35:18.212268+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: pressure=3.26,False
3113,2026-03-29T10:35:18.235974+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: pressure=3.88,False
3114,2026-03-29T10:35:18.252840+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,"Server anomaly: voltage=264.89V, pressure=-0.17",False
3115,2026-03-29T10:35:23.254524+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,"Server anomaly: temperature=39.64C, pressure=-0.53",False
3116,2026-03-29T10:35:28.404801+00:00,32,Demo Server Rack C08,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: frequency=46.11Hz,False
3117,2026-03-29T10:35:23.303532+00:00,34,Demo Battery Bank 02,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: temperature=10.18C,False
3118,2026-03-29T10:35:23.328289+00:00,40,Demo Battery Bank 08,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: temperature=46.29C,False
3119,2026-03-29T10:35:18.333183+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: pressure=3.76,False
3120,2026-03-29T10:35:18.348156+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: voltage=259.18V,False
3121,2026-03-29T10:35:18.383935+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=193.41V,False
3122,2026-03-29T10:35:23.444294+00:00,56,Demo Network Core 04,network,Network Core,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: temperature=38.33C,False
3123,2026-03-29T10:35:33.235361+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=15.36V,False
3124,2026-03-29T10:35:28.218264+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: voltage=258.51V,False
3125,2026-03-29T10:35:23.197690+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: frequency=46.81Hz,False
3126,2026-03-29T10:35:23.306566+00:00,35,Demo Battery Bank 03,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: temperature=45.12C,False
3127,2026-03-29T10:35:28.453198+00:00,41,Demo UPS Panel 01,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=46.40Hz,False
3128,2026-03-29T10:35:28.468446+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: pressure=3.43,False
3129,2026-03-29T10:35:23.371071+00:00,45,Demo UPS Panel 05,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: temperature=38.62C,False
3130,2026-03-29T10:35:23.431393+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: frequency=52.36Hz,False
3131,2026-03-29T10:35:23.439361+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: voltage=196.42V,False
3132,2026-03-29T10:35:38.360305+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=191.33V, pressure=3.67",False
3133,2026-03-29T10:35:28.210472+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=53.84Hz,False
3134,2026-03-29T10:35:43.526025+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,"Server anomaly: temperature=34.91C, pressure=-0.84",False
3135,2026-03-29T10:35:33.265749+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=38.98C,False
3136,2026-03-29T10:35:28.238602+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: frequency=47.56Hz,False
3137,2026-03-29T10:35:28.281460+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: frequency=45.67Hz,False
3138,2026-03-29T10:35:38.477493+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=-0.52,False
3139,2026-03-29T10:35:33.316807+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=3.17,False
3140,2026-03-29T10:35:28.316212+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=8.10C,False
3141,2026-03-29T10:35:28.324461+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=-0.14,False
3142,2026-03-29T10:35:28.349099+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: temperature=36.36C,False
3143,2026-03-29T10:35:28.374383+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=261.88V,False
3144,2026-03-29T10:35:28.460876+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: pressure=3.10,False
3145,2026-03-29T10:35:28.484900+00:00,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: temperature=11.53C,False
3146,2026-03-29T10:35:33.477740+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=259.33V,False
3147,2026-03-29T10:35:33.224233+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.37,False
3148,2026-03-29T10:35:33.237367+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: frequency=46.31Hz,False
3149,2026-03-29T10:35:33.252269+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly: frequency=45.56Hz, pressure=-0.66",False
3150,2026-03-29T10:35:48.674220+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: frequency=47.65Hz,False
3151,2026-03-29T10:35:33.326617+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: temperature=37.26C,False
3152,2026-03-29T10:35:38.533766+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=13.22C, voltage=195.75V",False
3153,2026-03-29T10:35:38.554065+00:00,33,Demo Battery Bank 01,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: voltage=15.41V,False
3154,2026-03-29T10:35:33.419459+00:00,37,Demo Battery Bank 05,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=15.03V,False
3155,2026-03-29T10:35:33.439240+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: temperature=8.07C, voltage=191.15V",False
3156,2026-03-29T10:35:48.777873+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: pressure=-0.81,False
3157,2026-03-29T10:35:33.483592+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: frequency=47.94Hz,False
3158,2026-03-29T10:35:33.492097+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: pressure=-0.52,False
3159,2026-03-29T10:35:33.495739+00:00,56,Demo Network Core 04,network,Network Core,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: pressure=-0.17,False
3160,2026-03-29T10:35:43.504703+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=264.40V,False
3161,2026-03-29T10:35:38.444197+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=39.65C,False
3162,2026-03-29T10:35:58.695525+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=259.45V,False
3163,2026-03-29T10:35:38.505918+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: frequency=47.21Hz,False
3164,2026-03-29T10:35:48.701129+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: frequency=52.78Hz,False
3165,2026-03-29T10:35:38.536287+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=-0.53,False
3166,2026-03-29T10:35:43.604580+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=259.76V,False
3167,2026-03-29T10:35:38.544915+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: frequency=46.16Hz,False
3168,2026-03-29T10:35:38.566294+00:00,36,Demo Battery Bank 04,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=9.87V,False
3169,2026-03-29T10:35:43.663116+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: voltage=194.48V,False
3170,2026-03-29T10:35:58.814125+00:00,45,Demo UPS Panel 05,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: frequency=52.66Hz,False
3171,2026-03-29T10:35:38.625869+00:00,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=266.10V,False
3172,2026-03-29T10:35:38.634018+00:00,54,Demo Network Core 02,network,Network Core,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: temperature=38.85C,False
3173,2026-03-29T10:35:43.425258+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=14.07C,False
3174,2026-03-29T10:35:43.441342+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=53.78Hz,False
3175,2026-03-29T10:35:43.455447+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=11.98C,False
3176,2026-03-29T10:35:43.459159+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=3.33,False
3177,2026-03-29T10:35:53.634550+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=13.65C,False
3178,2026-03-29T10:35:48.624174+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: voltage=197.81V,False
3179,2026-03-29T10:35:48.632910+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,"Server anomaly: voltage=264.01V, pressure=3.34",False
3180,2026-03-29T10:35:48.636997+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: frequency=54.36Hz,False
3181,2026-03-29T10:35:48.660804+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,"Server anomaly: temperature=8.78C, pressure=3.49",False
3182,2026-03-29T10:35:43.564732+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: voltage=200.94V,False
3183,2026-03-29T10:35:43.575008+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=260.27V,False
3184,2026-03-29T10:35:43.579717+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: pressure=3.09,False
