id,equipment_id,severity,title,message,is_active,created_at
2853,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: frequency=46.52Hz,False,2026-03-29T10:33:31.927100+00:00
2854,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=262.22V,False,2026-03-29T10:33:31.936125+00:00
2855,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: temperature=11.47C,False,2026-03-29T10:33:37.010759+00:00
2856,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: temperature=8.98C,False,2026-03-29T10:33:31.951563+00:00
2857,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: temperature=9.64C,False,2026-03-29T10:33:32.005274+00:00
2858,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: voltage=196.41V,False,2026-03-29T10:33:32.070774+00:00
2859,3,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.03,False,2026-03-29T10:33:36.949370+00:00
2860,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=42.22C,False,2026-03-29T10:33:42.018857+00:00
2861,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=194.95V,False,2026-03-29T10:33:36.958456+00:00
2862,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: temperature=37.29C,False,2026-03-29T10:33:36.981569+00:00
2863,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: frequency=47.38Hz,False,2026-03-29T10:33:36.995219+00:00
2864,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=53.08Hz,False,2026-03-29T10:33:37.002755+00:00
2865,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: frequency=46.68Hz,False,2026-03-29T10:33:37.006211+00:00
2866,20,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=38.90C, voltage=256.79V",False,2026-03-29T10:33:37.013161+00:00
2867,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: temperature=9.74C,False,2026-03-29T10:33:37.030715+00:00
2868,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: temperature=36.16C,False,2026-03-29T10:33:47.179392+00:00
2869,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=9.94V,False,2026-03-29T10:33:37.072921+00:00
2870,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=46.02C,False,2026-03-29T10:33:37.080488+00:00
2871,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: voltage=200.36V,False,2026-03-29T10:33:42.140286+00:00
2872,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: voltage=199.86V,False,2026-03-29T10:33:42.147379+00:00
2873,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: pressure=3.53,False,2026-03-29T10:33:37.106670+00:00
2874,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: voltage=203.44V,False,2026-03-29T10:33:42.161071+00:00
2875,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: voltage=190.01V, frequency=52.79Hz",False,2026-03-29T10:33:37.123118+00:00
2876,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=39.49C,False,2026-03-29T10:33:57.164966+00:00
2877,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=34.31C,False,2026-03-29T10:33:42.035634+00:00
2878,10,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly: temperature=37.66C, pressure=-0.65",False,2026-03-29T10:33:42.040182+00:00
2879,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=259.40V,False,2026-03-29T10:33:52.201995+00:00
2880,36,critical,Telemetry anomaly on Demo Battery Bank 04,"Battery anomaly: voltage=14.84V, temperature=14.06C",False,2026-03-29T10:33:52.224051+00:00
2881,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.01V,False,2026-03-29T10:33:42.129648+00:00
2882,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=47.87Hz,False,2026-03-29T10:33:42.142681+00:00
2883,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: pressure=3.70,False,2026-03-29T10:33:47.103428+00:00
2884,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: pressure=-0.13,False,2026-03-29T10:33:47.107713+00:00
2885,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: temperature=38.37C,False,2026-03-29T10:33:47.124672+00:00
2886,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=3.03,False,2026-03-29T10:33:52.157943+00:00
2887,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.04,False,2026-03-29T10:33:47.145403+00:00
2888,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: pressure=-0.28,False,2026-03-29T10:33:57.287774+00:00
2889,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=4.00,False,2026-03-29T10:33:47.167151+00:00
2890,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=268.08V,False,2026-03-29T10:33:47.174040+00:00
2891,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=10.64V,False,2026-03-29T10:33:47.185179+00:00
2892,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=10.23V,False,2026-03-29T10:33:52.236682+00:00
2893,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: temperature=36.78C,False,2026-03-29T10:33:47.238596+00:00
2894,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=45.68Hz,False,2026-03-29T10:33:47.245229+00:00
2895,56,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: frequency=47.64Hz, pressure=3.39",False,2026-03-29T10:33:47.248036+00:00
2896,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=44.57C,False,2026-03-29T10:34:02.207139+00:00
2897,3,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=54.11Hz,False,2026-03-29T10:33:52.103123+00:00
2898,4,critical,Telemetry anomaly on Battery Bank B,"Battery anomaly: voltage=15.36V, temperature=45.54C",False,2026-03-29T10:33:52.107306+00:00
2899,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=34.75C,False,2026-03-29T10:33:52.110519+00:00
2900,10,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly: temperature=38.56C, voltage=255.27V",False,2026-03-29T10:33:52.127480+00:00
2901,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=39.04C,False,2026-03-29T10:33:52.139174+00:00
2902,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: frequency=53.65Hz,False,2026-03-29T10:34:02.254657+00:00
2903,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=12.82C,False,2026-03-29T10:33:52.146100+00:00
2904,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=38.93C,False,2026-03-29T10:34:07.299261+00:00
2905,20,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=36.63C, voltage=262.01V, frequency=47.06Hz",False,2026-03-29T10:33:52.163765+00:00
2906,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=262.13V,False,2026-03-29T10:33:52.177673+00:00
2907,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: temperature=37.19C,False,2026-03-29T10:33:57.291507+00:00
2908,27,critical,Telemetry anomaly on Demo Server Rack C03,"Server anomaly: voltage=264.99V, frequency=46.04Hz",False,2026-03-29T10:33:57.295475+00:00
2909,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: frequency=47.25Hz,False,2026-03-29T10:33:52.251909+00:00
2910,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: pressure=-0.92,False,2026-03-29T10:33:52.265084+00:00
2911,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=46.45Hz,False,2026-03-29T10:34:02.213935+00:00
2912,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=46.97Hz,False,2026-03-29T10:34:02.234710+00:00
2913,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: frequency=47.03Hz,False,2026-03-29T10:33:57.171824+00:00
2914,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: temperature=39.14C,False,2026-03-29T10:34:02.245570+00:00
2915,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=53.30Hz,False,2026-03-29T10:33:57.205910+00:00
2916,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: voltage=199.08V,False,2026-03-29T10:34:12.417555+00:00
2917,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: pressure=3.10,False,2026-03-29T10:33:57.298434+00:00
2918,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: pressure=-0.15,False,2026-03-29T10:34:02.313863+00:00
2919,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=203.42V,False,2026-03-29T10:34:12.451069+00:00
2920,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: voltage=11.14V,False,2026-03-29T10:33:57.319733+00:00
2921,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: voltage=10.42V,False,2026-03-29T10:33:57.326928+00:00
2922,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: voltage=257.36V,False,2026-03-29T10:34:02.352222+00:00
2923,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: pressure=-1.00,False,2026-03-29T10:34:02.405867+00:00
2924,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: frequency=54.25Hz,False,2026-03-29T10:33:57.365072+00:00
2925,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: voltage=257.84V, pressure=-0.29",False,2026-03-29T10:33:57.379124+00:00
2926,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: voltage=266.03V,False,2026-03-29T10:34:02.445044+00:00
2927,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: frequency=54.38Hz,False,2026-03-29T10:33:57.387220+00:00
2928,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=15.10C,False,2026-03-29T10:34:07.259210+00:00
2929,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.16,False,2026-03-29T10:34:02.222999+00:00
2930,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: voltage=198.02V,False,2026-03-29T10:34:17.460920+00:00
2931,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=-0.96,False,2026-03-29T10:34:17.478044+00:00
2932,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: temperature=9.71C,False,2026-03-29T10:34:32.593879+00:00
2933,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: temperature=36.74C,False,2026-03-29T10:34:02.273169+00:00
2934,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: temperature=34.45C,False,2026-03-29T10:34:02.277274+00:00
2935,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=259.99V,False,2026-03-29T10:34:02.308920+00:00
2936,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=14.96V,False,2026-03-29T10:34:12.473766+00:00
2937,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=15.49V,False,2026-03-29T10:34:07.383350+00:00
2938,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: temperature=37.43C,False,2026-03-29T10:34:02.347188+00:00
2939,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=38.91C,False,2026-03-29T10:34:32.707928+00:00
2940,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: temperature=10.11C,False,2026-03-29T10:34:07.405449+00:00
2941,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=203.89V,False,2026-03-29T10:34:02.438835+00:00
2942,3,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=264.97V, frequency=47.16Hz, pressure=3.76",False,2026-03-29T10:34:07.254166+00:00
2943,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: pressure=3.24,False,2026-03-29T10:34:27.568908+00:00
2944,26,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: temperature=37.82C, voltage=204.44V, frequency=54.20Hz",False,2026-03-29T10:34:12.428460+00:00
2945,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: voltage=260.11V,False,2026-03-29T10:34:07.337598+00:00
2946,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: pressure=3.40,False,2026-03-29T10:34:12.437098+00:00
2947,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=204.04V,False,2026-03-29T10:34:07.347817+00:00
2948,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=14.88V,False,2026-03-29T10:34:12.467132+00:00
2949,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: voltage=258.81V,False,2026-03-29T10:34:07.412380+00:00
2950,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: frequency=47.90Hz,False,2026-03-29T10:34:52.968169+00:00
2951,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: voltage=196.50V,False,2026-03-29T10:34:17.613806+00:00
2952,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.78V,False,2026-03-29T10:34:12.325564+00:00
2953,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=13.20C,False,2026-03-29T10:34:12.338851+00:00
2954,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=200.39V,False,2026-03-29T10:34:27.522688+00:00
2955,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: frequency=53.74Hz,False,2026-03-29T10:34:12.362333+00:00
2956,11,critical,Telemetry anomaly on Demo Server Rack A03,"Server anomaly: frequency=47.23Hz, pressure=-0.48",False,2026-03-29T10:34:12.371180+00:00
2957,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: pressure=-0.77,False,2026-03-29T10:34:17.467312+00:00
2958,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: frequency=46.47Hz,False,2026-03-29T10:34:17.470776+00:00
2959,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=194.85V,False,2026-03-29T10:34:17.509107+00:00
2960,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: pressure=-0.75,False,2026-03-29T10:34:17.512502+00:00
2961,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: temperature=13.26C,False,2026-03-29T10:34:12.454518+00:00
2962,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=15.28V,False,2026-03-29T10:34:17.547741+00:00
2963,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=52.30Hz,False,2026-03-29T10:34:17.578350+00:00
2964,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: voltage=263.44V,False,2026-03-29T10:34:17.593106+00:00
2965,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: frequency=47.28Hz,False,2026-03-29T10:34:12.519675+00:00
2966,54,critical,Telemetry anomaly on Demo Network Core 02,"Server anomaly: frequency=47.29Hz, pressure=3.34",False,2026-03-29T10:34:22.676041+00:00
2967,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=15.69C,False,2026-03-29T10:34:17.433562+00:00
2968,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=-0.61,False,2026-03-29T10:34:17.452657+00:00
2969,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: temperature=34.03C,False,2026-03-29T10:34:17.472808+00:00
2970,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=258.70V,False,2026-03-29T10:34:17.480170+00:00
2971,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: pressure=3.74,False,2026-03-29T10:34:17.500462+00:00
2972,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: frequency=46.57Hz,False,2026-03-29T10:34:27.599372+00:00
2973,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=255.30V,False,2026-03-29T10:34:17.525796+00:00
2974,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: frequency=47.56Hz,False,2026-03-29T10:34:27.666739+00:00
2975,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: voltage=268.41V,False,2026-03-29T10:34:17.588392+00:00
2976,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: temperature=39.47C,False,2026-03-29T10:34:17.595089+00:00
2977,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=202.84V,False,2026-03-29T10:34:17.602721+00:00
2978,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.90V,False,2026-03-29T10:34:22.438127+00:00
2979,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.26,False,2026-03-29T10:34:22.450689+00:00
2980,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: frequency=47.98Hz,False,2026-03-29T10:34:27.530133+00:00
2981,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: pressure=3.19,False,2026-03-29T10:34:27.538839+00:00
2982,17,critical,Telemetry anomaly on Demo Server Rack B01,"Server anomaly: frequency=52.98Hz, pressure=-0.61",False,2026-03-29T10:34:27.560344+00:00
2983,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: pressure=3.15,False,2026-03-29T10:34:22.557479+00:00
2984,32,critical,Telemetry anomaly on Demo Server Rack C08,"Server anomaly: temperature=13.56C, voltage=201.03V, frequency=47.43Hz",False,2026-03-29T10:34:27.614821+00:00
2985,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=10.94V,False,2026-03-29T10:34:22.611744+00:00
2986,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: temperature=44.71C,False,2026-03-29T10:34:27.635837+00:00
2987,40,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: temperature=11.44C,False,2026-03-29T10:34:22.627572+00:00
2988,48,critical,Telemetry anomaly on Demo Cooling Unit 02,"Server anomaly: voltage=199.03V, frequency=52.43Hz",False,2026-03-29T10:34:32.721886+00:00
2989,3,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.37,False,2026-03-29T10:34:27.510261+00:00
2990,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=202.48V,False,2026-03-29T10:34:27.517691+00:00
2991,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=197.91V,False,2026-03-29T10:34:32.556651+00:00
2992,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: temperature=38.79C,False,2026-03-29T10:34:27.547135+00:00
2993,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=11.78C,False,2026-03-29T10:34:32.583928+00:00
2994,16,critical,Telemetry anomaly on Demo Server Rack A08,"Server anomaly: frequency=46.68Hz, pressure=3.71",False,2026-03-29T10:34:32.587066+00:00
2995,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: voltage=195.68V,False,2026-03-29T10:34:42.723361+00:00
2996,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=3.55,False,2026-03-29T10:34:32.618806+00:00
2997,25,critical,Telemetry anomaly on Demo Server Rack C01,"Server anomaly: temperature=35.99C, frequency=52.72Hz",False,2026-03-29T10:34:27.590964+00:00
2998,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: frequency=54.00Hz,False,2026-03-29T10:34:32.653571+00:00
2999,31,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: voltage=268.08V, frequency=52.23Hz",False,2026-03-29T10:34:27.610782+00:00
3000,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=52.72Hz,False,2026-03-29T10:34:27.657952+00:00
3001,55,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: voltage=190.36V, frequency=52.65Hz",False,2026-03-29T10:34:32.737130+00:00
3002,2,critical,Telemetry anomaly on Server Rack A,"Server anomaly: temperature=11.14C, frequency=53.29Hz",False,2026-03-29T10:34:37.579024+00:00
3003,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: frequency=47.76Hz,False,2026-03-29T10:34:47.788576+00:00
3004,12,critical,Telemetry anomaly on Demo Server Rack A04,"Server anomaly: temperature=34.94C, frequency=53.04Hz",False,2026-03-29T10:34:32.571856+00:00
3005,20,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=12.61C, voltage=201.61V, frequency=52.59Hz",False,2026-03-29T10:34:32.600653+00:00
3006,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: temperature=10.41C,False,2026-03-29T10:34:37.669831+00:00
3007,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: temperature=44.49C,False,2026-03-29T10:34:32.667870+00:00
3008,39,critical,Telemetry anomaly on Demo Battery Bank 07,"Battery anomaly: voltage=10.89V, temperature=15.24C",False,2026-03-29T10:34:32.686611+00:00
3009,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=52.04Hz,False,2026-03-29T10:34:32.697434+00:00
3010,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: temperature=12.53C,False,2026-03-29T10:34:32.726764+00:00
3011,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: temperature=37.22C,False,2026-03-29T10:34:32.732426+00:00
3012,56,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=38.37C, frequency=47.01Hz",False,2026-03-29T10:34:32.739097+00:00
3013,3,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=38.41C,False,2026-03-29T10:35:08.005109+00:00
3014,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=267.18V,False,2026-03-29T10:34:37.593176+00:00
3015,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: pressure=-0.24,False,2026-03-29T10:34:42.694599+00:00
3016,19,critical,Telemetry anomaly on Demo Server Rack B03,"Server anomaly: temperature=13.98C, pressure=-0.41",False,2026-03-29T10:34:42.712927+00:00
3017,23,critical,Telemetry anomaly on Demo Server Rack B07,"Server anomaly: temperature=9.94C, voltage=201.00V",False,2026-03-29T10:34:37.656240+00:00
3018,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: frequency=52.36Hz,False,2026-03-29T10:34:37.664491+00:00
3019,27,critical,Telemetry anomaly on Demo Server Rack C03,"Server anomaly: temperature=10.58C, pressure=3.88",False,2026-03-29T10:34:37.672679+00:00
3020,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: voltage=15.10V,False,2026-03-29T10:34:37.705037+00:00
3021,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=10.90V,False,2026-03-29T10:34:37.709107+00:00
3022,41,critical,Telemetry anomaly on Demo UPS Panel 01,"Server anomaly: temperature=36.99C, voltage=264.67V",False,2026-03-29T10:34:52.938265+00:00
3023,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: frequency=46.97Hz,False,2026-03-29T10:34:37.734161+00:00
3024,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: pressure=3.02,False,2026-03-29T10:34:58.132516+00:00
3025,46,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: frequency=53.94Hz, pressure=3.03",False,2026-03-29T10:34:42.813312+00:00
3026,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: pressure=3.86,False,2026-03-29T10:34:37.750131+00:00
3027,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: pressure=3.89,False,2026-03-29T10:34:37.761935+00:00
3028,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=46.21C,False,2026-03-29T10:34:42.661509+00:00
3029,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: voltage=267.42V,False,2026-03-29T10:34:47.784651+00:00
3030,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=195.85V,False,2026-03-29T10:35:03.002850+00:00
3031,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: frequency=53.23Hz,False,2026-03-29T10:34:52.851219+00:00
3032,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: temperature=12.89C,False,2026-03-29T10:34:58.039563+00:00
3033,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: frequency=47.51Hz,False,2026-03-29T10:34:42.748847+00:00
3034,31,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: temperature=34.04C, voltage=256.60V",False,2026-03-29T10:34:47.879890+00:00
3035,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: temperature=39.34C,False,2026-03-29T10:34:58.121538+00:00
3036,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: pressure=-0.43,False,2026-03-29T10:34:42.834627+00:00
3037,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: frequency=54.02Hz,False,2026-03-29T10:34:52.795866+00:00
3038,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: frequency=47.87Hz,False,2026-03-29T10:34:47.795144+00:00
3039,13,critical,Telemetry anomaly on Demo Server Rack A05,"Server anomaly: frequency=47.20Hz, pressure=3.47",False,2026-03-29T10:34:47.799430+00:00
3040,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=3.66,False,2026-03-29T10:34:47.815924+00:00
3041,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=256.27V,False,2026-03-29T10:34:57.977443+00:00
3042,21,critical,Telemetry anomaly on Demo Server Rack B05,"Server anomaly: voltage=194.27V, frequency=52.01Hz",False,2026-03-29T10:34:58.020970+00:00
3043,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.77,False,2026-03-29T10:35:03.029228+00:00
3044,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=-0.08,False,2026-03-29T10:35:23.274249+00:00
3045,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=12.78C,False,2026-03-29T10:34:52.931254+00:00
3046,43,critical,Telemetry anomaly on Demo UPS Panel 03,"Server anomaly: voltage=190.66V, pressure=-0.46",False,2026-03-29T10:34:52.945566+00:00
3047,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: voltage=258.20V, frequency=53.43Hz",False,2026-03-29T10:34:52.973385+00:00
3048,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: voltage=257.55V,False,2026-03-29T10:34:52.821914+00:00
3049,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: pressure=-0.35,False,2026-03-29T10:34:52.853185+00:00
3050,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: voltage=204.93V,False,2026-03-29T10:34:52.856932+00:00
3051,26,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: voltage=256.70V, frequency=53.88Hz, pressure=3.43",False,2026-03-29T10:34:58.050525+00:00
3052,28,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=11.66C, voltage=195.82V",False,2026-03-29T10:34:52.887819+00:00
3053,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=-0.89,False,2026-03-29T10:34:58.064667+00:00
