id,di_id,equipment_id,serviceability,remarks
9975,211,38,S,Routine inspection passed
9976,211,39,S,Routine inspection passed
9977,211,40,S,Operating within expected limits
9978,211,41,S,Routine inspection passed
9979,211,42,S,Routine inspection passed
9980,211,43,S,Operating within expected limits
9981,211,44,S,No actionable issues identified
9982,211,45,S,Routine inspection passed
9983,211,46,S,No actionable issues identified
9984,211,47,S,No actionable issues identified
9985,211,48,S,Routine inspection passed
9986,211,49,S,No actionable issues identified
9987,211,50,S,Routine inspection passed
9988,211,51,S,Operating within expected limits
9989,211,52,S,Operating within expected limits
9990,211,53,S,Operating within expected limits
9991,211,54,S,Operating within expected limits
9992,211,55,S,Operating within expected limits
9993,211,56,S,Routine inspection passed
9994,212,9,S,Operating within expected limits
9995,212,10,S,Routine inspection passed
9996,212,11,S,No actionable issues identified
9997,212,12,S,Routine inspection passed
9998,212,13,S,Operating within expected limits
9999,212,14,S,Operating within expected limits
10000,212,15,S,Routine inspection passed
10001,212,16,S,Operating within expected limits
10002,212,17,S,Operating within expected limits
10003,212,18,S,Routine inspection passed
10004,212,19,S,Routine inspection passed
10005,212,20,S,Operating within expected limits
10006,212,21,S,Routine inspection passed
10007,212,22,S,Routine inspection passed
10008,212,23,S,Operating within expected limits
10009,212,24,S,Routine inspection passed
10010,212,25,S,No actionable issues identified
10011,212,26,S,Routine inspection passed
10012,212,27,S,Routine inspection passed
10013,212,28,S,No actionable issues identified
10014,212,29,S,Routine inspection passed
10015,212,30,S,Routine inspection passed
10016,212,31,S,No actionable issues identified
10017,212,32,S,Routine inspection passed
10018,212,33,S,No actionable issues identified
10019,212,34,S,Operating within expected limits
10020,212,35,S,Operating within expected limits
10021,212,36,U,Flagged for maintenance review
10022,212,37,S,Operating within expected limits
10023,212,38,U,Condition outside preferred threshold
10024,212,39,S,No actionable issues identified
10025,212,40,S,Operating within expected limits
10026,212,41,S,No actionable issues identified
10027,212,42,S,Routine inspection passed
10028,212,43,S,Routine inspection passed
10029,212,44,S,No actionable issues identified
10030,212,45,S,Operating within expected limits
10031,212,46,S,No actionable issues identified
10032,212,47,S,Routine inspection passed
10033,212,48,S,Routine inspection passed
10034,212,49,S,Operating within expected limits
10035,212,50,S,Operating within expected limits
10036,212,51,S,Operating within expected limits
10037,212,52,S,Operating within expected limits
10038,212,53,S,Routine inspection passed
10039,212,54,S,Routine inspection passed
10040,212,55,S,Routine inspection passed
10041,212,56,S,No actionable issues identified
10042,213,9,S,Routine inspection passed
10043,213,10,U,Observed variance requiring monitoring
10044,213,11,U,Condition outside preferred threshold
10045,213,12,S,Operating within expected limits
10046,213,13,S,Operating within expected limits
10047,213,14,S,Operating within expected limits
10048,213,15,S,Routine inspection passed
10049,213,16,S,Routine inspection passed
10050,213,17,S,No actionable issues identified
10051,213,18,S,Operating within expected limits
10052,213,19,S,Routine inspection passed
10053,213,20,S,Operating within expected limits
10054,213,21,S,Routine inspection passed
10055,213,22,S,Operating within expected limits
10056,213,23,S,Routine inspection passed
10057,213,24,S,Operating within expected limits
10058,213,25,S,Operating within expected limits
10059,213,26,S,No actionable issues identified
10060,213,27,S,Routine inspection passed
10061,213,28,S,No actionable issues identified
10062,213,29,U,Flagged for maintenance review
10063,213,30,S,Operating within expected limits
10064,213,31,S,Routine inspection passed
10065,213,32,S,Routine inspection passed
10066,213,33,S,No actionable issues identified
10067,213,34,S,Routine inspection passed
10068,213,35,S,Routine inspection passed
10069,213,36,S,No actionable issues identified
10070,213,37,S,No actionable issues identified
10071,213,38,S,Operating within expected limits
10072,213,39,S,Routine inspection passed
10073,213,40,S,Operating within expected limits
10074,213,41,S,Operating within expected limits
10075,213,42,S,Operating within expected limits
10076,213,43,S,No actionable issues identified
10077,213,44,U,Flagged for maintenance review
10078,213,45,S,No actionable issues identified
10079,213,46,S,Routine inspection passed
10080,213,47,S,Operating within expected limits
10081,213,48,S,No actionable issues identified
10082,213,49,S,No actionable issues identified
10083,213,50,S,Routine inspection passed
10084,213,51,S,No actionable issues identified
10085,213,52,S,Routine inspection passed
10086,213,53,S,No actionable issues identified
10087,213,54,S,No actionable issues identified
10088,213,55,U,Condition outside preferred threshold
10089,213,56,S,Operating within expected limits
10090,214,9,U,Observed variance requiring monitoring
10091,214,10,S,Operating within expected limits
10092,214,11,S,Routine inspection passed
10093,214,12,S,No actionable issues identified
10094,214,13,S,Operating within expected limits
10095,214,14,S,No actionable issues identified
10096,214,15,S,No actionable issues identified
10097,214,16,U,Condition outside preferred threshold
10098,214,17,S,No actionable issues identified
10099,214,18,S,No actionable issues identified
10100,214,19,S,No actionable issues identified
10101,214,20,S,Routine inspection passed
10102,214,21,U,Condition outside preferred threshold
10103,214,22,S,No actionable issues identified
10104,214,23,S,No actionable issues identified
10105,214,24,S,Routine inspection passed
10106,214,25,S,Operating within expected limits
10107,214,26,S,Routine inspection passed
10108,214,27,S,No actionable issues identified
10109,214,28,U,Condition outside preferred threshold
10110,214,29,S,Operating within expected limits
10111,214,30,U,Observed variance requiring monitoring
10112,214,31,S,No actionable issues identified
10113,214,32,S,No actionable issues identified
10114,214,33,S,Routine inspection passed
10115,214,34,S,Routine inspection passed
10116,214,35,S,Operating within expected limits
10117,214,36,S,No actionable issues identified
10118,214,37,S,Operating within expected limits
10119,214,38,S,Operating within expected limits
10120,214,39,S,Operating within expected limits
10121,214,40,S,No actionable issues identified
10122,214,41,S,No actionable issues identified
10123,214,42,S,No actionable issues identified
10124,214,43,S,Routine inspection passed
10125,214,44,S,Operating within expected limits
10126,214,45,S,No actionable issues identified
10127,214,46,S,Operating within expected limits
10128,214,47,S,No actionable issues identified
10129,214,48,S,No actionable issues identified
10130,214,49,S,Operating within expected limits
10131,214,50,S,Operating within expected limits
10132,214,51,S,Routine inspection passed
10133,214,52,S,No actionable issues identified
10134,214,53,S,No actionable issues identified
10135,214,54,S,Routine inspection passed
10136,214,55,S,Routine inspection passed
10137,214,56,S,No actionable issues identified
10138,215,9,S,No actionable issues identified
10139,215,10,U,Observed variance requiring monitoring
10140,215,11,S,Operating within expected limits
10141,215,12,S,Routine inspection passed
10142,215,13,S,Operating within expected limits
10143,215,14,S,Operating within expected limits
10144,215,15,S,Routine inspection passed
10145,215,16,S,No actionable issues identified
10146,215,17,S,Routine inspection passed
10147,215,18,S,Routine inspection passed
10148,215,19,S,Operating within expected limits
10149,215,20,S,Operating within expected limits
10150,215,21,S,No actionable issues identified
10151,215,22,S,No actionable issues identified
10152,215,23,S,Operating within expected limits
10153,215,24,S,No actionable issues identified
10154,215,25,S,Operating within expected limits
10155,215,26,S,Routine inspection passed
10156,215,27,S,No actionable issues identified
10157,215,28,S,No actionable issues identified
10158,215,29,S,Routine inspection passed
10159,215,30,S,Routine inspection passed
10160,215,31,S,No actionable issues identified
10161,215,32,S,Routine inspection passed
10162,215,33,S,Operating within expected limits
10163,215,34,S,Routine inspection passed
10164,215,35,S,No actionable issues identified
10165,215,36,S,No actionable issues identified
10166,215,37,S,No actionable issues identified
10167,215,38,S,Operating within expected limits
10168,215,39,S,Routine inspection passed
10169,215,40,S,No actionable issues identified
10170,215,41,S,Routine inspection passed
10171,215,42,S,Operating within expected limits
10172,215,43,S,Routine inspection passed
10173,215,44,S,Routine inspection passed
10174,215,45,S,No actionable issues identified
10175,215,46,S,Routine inspection passed
10176,215,47,S,Routine inspection passed
10177,215,48,S,No actionable issues identified
10178,215,49,S,No actionable issues identified
10179,215,50,S,No actionable issues identified
10180,215,51,S,No actionable issues identified
10181,215,52,S,No actionable issues identified
10182,215,53,S,Routine inspection passed
10183,215,54,S,Routine inspection passed
10184,215,55,S,Routine inspection passed
10185,215,56,S,Operating within expected limits
10186,216,9,S,No actionable issues identified
10187,216,10,S,No actionable issues identified
10188,216,11,S,Routine inspection passed
10189,216,12,S,Operating within expected limits
10190,216,13,S,Operating within expected limits
10191,216,14,S,Operating within expected limits
10192,216,15,S,No actionable issues identified
10193,216,16,S,No actionable issues identified
10194,216,17,S,Operating within expected limits
10195,216,18,S,No actionable issues identified
10196,216,19,S,No actionable issues identified
10197,216,20,S,Routine inspection passed
10198,216,21,S,Routine inspection passed
10199,216,22,S,Operating within expected limits
10200,216,23,U,Flagged for maintenance review
10201,216,24,S,Operating within expected limits
10202,216,25,S,No actionable issues identified
10203,216,26,S,No actionable issues identified
10204,216,27,S,No actionable issues identified
10205,216,28,S,No actionable issues identified
10206,216,29,S,No actionable issues identified
10207,216,30,S,No actionable issues identified
10208,216,31,U,Condition outside preferred threshold
10209,216,32,S,No actionable issues identified
10210,216,33,U,Flagged for maintenance review
10211,216,34,S,Routine inspection passed
10212,216,35,S,No actionable issues identified
10213,216,36,S,Operating within expected limits
10214,216,37,S,Operating within expected limits
10215,216,38,S,Routine inspection passed
10216,216,39,S,No actionable issues identified
10217,216,40,S,No actionable issues identified
10218,216,41,S,Operating within expected limits
10219,216,42,S,Operating within expected limits
10220,216,43,S,Operating within expected limits
10221,216,44,S,No actionable issues identified
10222,216,45,S,Routine inspection passed
10223,216,46,S,Operating within expected limits
10224,216,47,S,Routine inspection passed
10225,216,48,S,No actionable issues identified
10226,216,49,S,Operating within expected limits
10227,216,50,S,No actionable issues identified
10228,216,51,S,Routine inspection passed
10229,216,52,S,No actionable issues identified
10230,216,53,S,Operating within expected limits
10231,216,54,U,Condition outside preferred threshold
10232,216,55,S,Routine inspection passed
10233,216,56,S,No actionable issues identified
10234,217,9,S,No actionable issues identified
10235,217,10,S,Routine inspection passed
10236,217,11,S,No actionable issues identified
10237,217,12,S,Operating within expected limits
10238,217,13,S,Routine inspection passed
10239,217,14,S,Operating within expected limits
10240,217,15,S,Operating within expected limits
10241,217,16,S,Operating within expected limits
10242,217,17,S,Routine inspection passed
10243,217,18,S,Routine inspection passed
10244,217,19,S,Operating within expected limits
10245,217,20,S,Operating within expected limits
10246,217,21,S,Operating within expected limits
10247,217,22,S,Operating within expected limits
10248,217,23,S,No actionable issues identified
10249,217,24,S,Routine inspection passed
10250,217,25,S,No actionable issues identified
10251,217,26,S,Routine inspection passed
10252,217,27,S,Operating within expected limits
10253,217,28,S,Operating within expected limits
10254,217,29,S,Routine inspection passed
10255,217,30,S,Operating within expected limits
10256,217,31,S,Routine inspection passed
10257,217,32,S,Routine inspection passed
10258,217,33,S,Operating within expected limits
10259,217,34,S,Operating within expected limits
10260,217,35,S,Operating within expected limits
10261,217,36,S,Routine inspection passed
10262,217,37,S,No actionable issues identified
10263,217,38,S,Routine inspection passed
10264,217,39,S,Routine inspection passed
10265,217,40,S,Operating within expected limits
10266,217,41,S,Routine inspection passed
10267,217,42,S,No actionable issues identified
10268,217,43,S,No actionable issues identified
10269,217,44,S,Operating within expected limits
10270,217,45,S,No actionable issues identified
10271,217,46,S,No actionable issues identified
10272,217,47,S,Routine inspection passed
10273,217,48,S,No actionable issues identified
10274,217,49,U,Observed variance requiring monitoring
10275,217,50,S,Operating within expected limits
10276,217,51,S,No actionable issues identified
10277,217,52,S,No actionable issues identified
10278,217,53,U,Flagged for maintenance review
10279,217,54,S,Routine inspection passed
10280,217,55,S,Routine inspection passed
10281,217,56,S,Operating within expected limits
10282,218,9,S,Routine inspection passed
10283,218,10,S,Routine inspection passed
10284,218,11,S,Operating within expected limits
10285,218,12,U,Observed variance requiring monitoring
10286,218,13,S,Routine inspection passed
10287,218,14,S,No actionable issues identified
10288,218,15,S,Routine inspection passed
10289,218,16,S,Routine inspection passed
10290,218,17,S,No actionable issues identified
10291,218,18,S,Operating within expected limits
10292,218,19,S,No actionable issues identified
10293,218,20,S,Routine inspection passed
10294,218,21,S,Routine inspection passed
10295,218,22,S,No actionable issues identified
10296,218,23,S,No actionable issues identified
10297,218,24,S,Routine inspection passed
10298,218,25,S,No actionable issues identified
10299,218,26,S,Routine inspection passed
10300,218,27,S,No actionable issues identified
10301,218,28,S,Operating within expected limits
10302,218,29,S,Operating within expected limits
10303,218,30,S,Routine inspection passed
10304,218,31,S,Operating within expected limits
10305,218,32,U,Condition outside preferred threshold
10306,218,33,S,Routine inspection passed
10307,218,34,S,Operating within expected limits
10308,218,35,S,Operating within expected limits
10309,218,36,S,Operating within expected limits
10310,218,37,S,Operating within expected limits
10311,218,38,S,Routine inspection passed
10312,218,39,S,Routine inspection passed
10313,218,40,S,Routine inspection passed
10314,218,41,S,Operating within expected limits
10315,218,42,S,Routine inspection passed
10316,218,43,S,No actionable issues identified
10317,218,44,S,No actionable issues identified
10318,218,45,S,Operating within expected limits
10319,218,46,S,No actionable issues identified
10320,218,47,S,Operating within expected limits
10321,218,48,S,Operating within expected limits
10322,218,49,S,Operating within expected limits
10323,218,50,S,Routine inspection passed
10324,218,51,S,No actionable issues identified
10325,218,52,S,Routine inspection passed
10326,218,53,S,Operating within expected limits
10327,218,54,S,No actionable issues identified
10328,218,55,U,Flagged for maintenance review
10329,218,56,S,No actionable issues identified
10330,219,9,S,Operating within expected limits
10331,219,10,S,Operating within expected limits
10332,219,11,S,Operating within expected limits
10333,219,12,S,Operating within expected limits
10334,219,13,S,Operating within expected limits
10335,219,14,S,Routine inspection passed
10336,219,15,S,Routine inspection passed
10337,219,16,S,Routine inspection passed
10338,219,17,S,Routine inspection passed
10339,219,18,S,Operating within expected limits
10340,219,19,S,Operating within expected limits
10341,219,20,S,Operating within expected limits
10342,219,21,S,Operating within expected limits
10343,219,22,S,Operating within expected limits
10344,219,23,S,Routine inspection passed
10345,219,24,S,Operating within expected limits
10346,219,25,S,Routine inspection passed
10347,219,26,S,No actionable issues identified
10348,219,27,S,Routine inspection passed
10349,219,28,S,No actionable issues identified
10350,219,29,S,Routine inspection passed
10351,219,30,S,Routine inspection passed
10352,219,31,U,Observed variance requiring monitoring
10353,219,32,U,Condition outside preferred threshold
10354,219,33,S,No actionable issues identified
10355,219,34,S,Operating within expected limits
10356,219,35,S,Routine inspection passed
10357,219,36,S,No actionable issues identified
10358,219,37,S,No actionable issues identified
10359,219,38,S,Operating within expected limits
10360,219,39,S,No actionable issues identified
10361,219,40,S,No actionable issues identified
10362,219,41,S,Operating within expected limits
10363,219,42,U,Flagged for maintenance review
10364,219,43,S,Operating within expected limits
10365,219,44,S,Routine inspection passed
10366,219,45,S,Operating within expected limits
10367,219,46,S,Routine inspection passed
10368,219,47,S,Routine inspection passed
10369,219,48,S,Operating within expected limits
10370,219,49,S,No actionable issues identified
10371,219,50,S,Operating within expected limits
10372,219,51,S,Routine inspection passed
10373,219,52,S,Operating within expected limits
10374,219,53,S,Operating within expected limits
10375,219,54,S,Operating within expected limits
10376,219,55,S,Routine inspection passed
10377,219,56,S,No actionable issues identified
10378,220,9,S,Routine inspection passed
10379,220,10,S,Operating within expected limits
10380,220,11,S,No actionable issues identified
10381,220,12,S,No actionable issues identified
10382,220,13,S,Operating within expected limits
10383,220,14,S,Operating within expected limits
10384,220,15,S,Routine inspection passed
10385,220,16,S,No actionable issues identified
10386,220,17,U,Flagged for maintenance review
10387,220,18,S,Routine inspection passed
10388,220,19,S,No actionable issues identified
10389,220,20,S,Routine inspection passed
10390,220,21,S,Operating within expected limits
10391,220,22,S,No actionable issues identified
10392,220,23,S,Operating within expected limits
10393,220,24,S,No actionable issues identified
10394,220,25,S,Routine inspection passed
10395,220,26,S,Routine inspection passed
10396,220,27,S,Routine inspection passed
10397,220,28,S,Routine inspection passed
10398,220,29,S,Routine inspection passed
10399,220,30,S,Operating within expected limits
10400,220,31,S,Operating within expected limits
10401,220,32,U,Flagged for maintenance review
10402,220,33,S,Operating within expected limits
10403,220,34,U,Condition outside preferred threshold
10404,220,35,U,Observed variance requiring monitoring
10405,220,36,S,Routine inspection passed
10406,220,37,S,Routine inspection passed
10407,220,38,S,Routine inspection passed
10408,220,39,S,Routine inspection passed
10409,220,40,S,No actionable issues identified
10410,220,41,S,Routine inspection passed
10411,220,42,S,Routine inspection passed
10412,220,43,S,Operating within expected limits
10413,220,44,S,Routine inspection passed
10414,220,45,S,No actionable issues identified
10415,220,46,S,Routine inspection passed
10416,220,47,S,Routine inspection passed
10417,220,48,S,Routine inspection passed
10418,220,49,S,Operating within expected limits
10419,220,50,S,Routine inspection passed
10420,220,51,S,Routine inspection passed
10421,220,52,S,Operating within expected limits
10422,220,53,S,Operating within expected limits
10423,220,54,S,Operating within expected limits
10424,220,55,S,Routine inspection passed
10425,220,56,S,No actionable issues identified
10426,221,9,S,Operating within expected limits
10427,221,10,S,No actionable issues identified
10428,221,11,S,No actionable issues identified
10429,221,12,S,No actionable issues identified
10430,221,13,S,No actionable issues identified
10431,221,14,S,No actionable issues identified
10432,221,15,S,Routine inspection passed
10433,221,16,S,No actionable issues identified
10434,221,17,S,No actionable issues identified
10435,221,18,S,Routine inspection passed
10436,221,19,S,Routine inspection passed
10437,221,20,S,Routine inspection passed
10438,221,21,S,Routine inspection passed
10439,221,22,S,Operating within expected limits
10440,221,23,S,Operating within expected limits
10441,221,24,S,Operating within expected limits
10442,221,25,U,Condition outside preferred threshold
10443,221,26,S,Operating within expected limits
10444,221,27,S,Operating within expected limits
10445,221,28,S,No actionable issues identified
10446,221,29,S,No actionable issues identified
10447,221,30,U,Condition outside preferred threshold
10448,221,31,S,Routine inspection passed
10449,221,32,U,Observed variance requiring monitoring
10450,221,33,S,No actionable issues identified
10451,221,34,S,No actionable issues identified
10452,221,35,S,Routine inspection passed
10453,221,36,S,Operating within expected limits
10454,221,37,S,Routine inspection passed
10455,221,38,U,Condition outside preferred threshold
10456,221,39,S,Routine inspection passed
10457,221,40,S,Routine inspection passed
10458,221,41,S,Operating within expected limits
10459,221,42,S,Operating within expected limits
10460,221,43,S,No actionable issues identified
10461,221,44,S,Operating within expected limits
10462,221,45,S,Routine inspection passed
10463,221,46,S,Operating within expected limits
10464,221,47,U,Condition outside preferred threshold
10465,221,48,S,Routine inspection passed
10466,221,49,S,No actionable issues identified
10467,221,50,S,No actionable issues identified
10468,221,51,S,No actionable issues identified
10469,221,52,S,Routine inspection passed
10470,221,53,S,Operating within expected limits
10471,221,54,S,Operating within expected limits
10472,221,55,S,No actionable issues identified
10473,221,56,S,Routine inspection passed
10474,222,9,S,No actionable issues identified
10475,222,10,S,No actionable issues identified
10476,222,11,S,No actionable issues identified
10477,222,12,U,Observed variance requiring monitoring
10478,222,13,S,Operating within expected limits
10479,222,14,S,Routine inspection passed
10480,222,15,S,Routine inspection passed
10481,222,16,S,Operating within expected limits
10482,222,17,S,No actionable issues identified
10483,222,18,S,Routine inspection passed
10484,222,19,S,Routine inspection passed
10485,222,20,S,No actionable issues identified
10486,222,21,S,Operating within expected limits
10487,222,22,U,Condition outside preferred threshold
10488,222,23,S,Routine inspection passed
10489,222,24,S,Operating within expected limits
10490,222,25,S,No actionable issues identified
10491,222,26,S,Routine inspection passed
10492,222,27,S,No actionable issues identified
10493,222,28,S,No actionable issues identified
10494,222,29,S,Routine inspection passed
10495,222,30,S,No actionable issues identified
10496,222,31,U,Condition outside preferred threshold
10497,222,32,S,Routine inspection passed
10498,222,33,S,Operating within expected limits
10499,222,34,S,Operating within expected limits
10500,222,35,S,Routine inspection passed
10501,222,36,S,Routine inspection passed
10502,222,37,S,Routine inspection passed
10503,222,38,S,Routine inspection passed
10504,222,39,S,Operating within expected limits
10505,222,40,S,Operating within expected limits
10506,222,41,S,No actionable issues identified
10507,222,42,S,No actionable issues identified
10508,222,43,S,No actionable issues identified
10509,222,44,S,Operating within expected limits
10510,222,45,S,Operating within expected limits
10511,222,46,U,Observed variance requiring monitoring
10512,222,47,S,Operating within expected limits
10513,222,48,S,Operating within expected limits
10514,222,49,S,No actionable issues identified
10515,222,50,S,No actionable issues identified
10516,222,51,S,Routine inspection passed
10517,222,52,U,Observed variance requiring monitoring
10518,222,53,S,Routine inspection passed
10519,222,54,U,Observed variance requiring monitoring
10520,222,55,U,Condition outside preferred threshold
10521,222,56,S,Operating within expected limits
10522,223,9,S,Routine inspection passed
10523,223,10,U,Flagged for maintenance review
10524,223,11,S,No actionable issues identified
10525,223,12,S,No actionable issues identified
10526,223,13,S,No actionable issues identified
10527,223,14,S,No actionable issues identified
10528,223,15,S,No actionable issues identified
10529,223,16,S,Routine inspection passed
10530,223,17,S,Routine inspection passed
10531,223,18,S,Routine inspection passed
10532,223,19,S,Operating within expected limits
10533,223,20,S,Routine inspection passed
10534,223,21,S,Routine inspection passed
10535,223,22,S,Operating within expected limits
10536,223,23,S,No actionable issues identified
10537,223,24,S,Routine inspection passed
10538,223,25,S,Operating within expected limits
10539,223,26,S,No actionable issues identified
10540,223,27,S,Routine inspection passed
10541,223,28,S,Operating within expected limits
10542,223,29,S,No actionable issues identified
10543,223,30,S,Routine inspection passed
10544,223,31,S,No actionable issues identified
10545,223,32,U,Flagged for maintenance review
10546,223,33,S,Routine inspection passed
10547,223,34,S,Operating within expected limits
10548,223,35,S,Operating within expected limits
10549,223,36,S,No actionable issues identified
10550,223,37,S,Routine inspection passed
10551,223,38,S,No actionable issues identified
10552,223,39,S,Routine inspection passed
10553,223,40,S,Routine inspection passed
10554,223,41,S,No actionable issues identified
10555,223,42,U,Condition outside preferred threshold
10556,223,43,S,No actionable issues identified
10557,223,44,S,Operating within expected limits
10558,223,45,S,Operating within expected limits
10559,223,46,S,Operating within expected limits
10560,223,47,S,No actionable issues identified
10561,223,48,S,No actionable issues identified
10562,223,49,U,Flagged for maintenance review
10563,223,50,U,Flagged for maintenance review
10564,223,51,S,Operating within expected limits
10565,223,52,S,No actionable issues identified
10566,223,53,S,No actionable issues identified
10567,223,54,S,Operating within expected limits
10568,223,55,S,Routine inspection passed
10569,223,56,S,Operating within expected limits
10570,224,9,S,No actionable issues identified
10571,224,10,S,Routine inspection passed
10572,224,11,S,Operating within expected limits
10573,224,12,S,Routine inspection passed
10574,224,13,S,Operating within expected limits
10575,224,14,U,Observed variance requiring monitoring
10576,224,15,S,Operating within expected limits
10577,224,16,S,Operating within expected limits
10578,224,17,S,No actionable issues identified
10579,224,18,S,Operating within expected limits
10580,224,19,S,Operating within expected limits
10581,224,20,S,Operating within expected limits
10582,224,21,S,Operating within expected limits
10583,224,22,S,Operating within expected limits
10584,224,23,S,No actionable issues identified
10585,224,24,S,No actionable issues identified
10586,224,25,S,Routine inspection passed
10587,224,26,S,No actionable issues identified
10588,224,27,S,No actionable issues identified
10589,224,28,S,Operating within expected limits
10590,224,29,S,No actionable issues identified
10591,224,30,S,No actionable issues identified
10592,224,31,S,No actionable issues identified
10593,224,32,S,No actionable issues identified
10594,224,33,S,Operating within expected limits
10595,224,34,S,Operating within expected limits
10596,224,35,S,Operating within expected limits
10597,224,36,S,Routine inspection passed
10598,224,37,S,Operating within expected limits
10599,224,38,S,Operating within expected limits
10600,224,39,S,No actionable issues identified
10601,224,40,S,Routine inspection passed
10602,224,41,S,No actionable issues identified
10603,224,42,S,Routine inspection passed
10604,224,43,S,Operating within expected limits
10605,224,44,S,Operating within expected limits
10606,224,45,S,Routine inspection passed
10607,224,46,S,No actionable issues identified
10608,224,47,S,No actionable issues identified
10609,224,48,S,No actionable issues identified
10610,224,49,S,Routine inspection passed
10611,224,50,S,Operating within expected limits
10612,224,51,S,Operating within expected limits
10613,224,52,S,Routine inspection passed
10614,224,53,S,No actionable issues identified
10615,224,54,S,Operating within expected limits
10616,224,55,S,No actionable issues identified
10617,224,56,S,Routine inspection passed
10618,225,9,S,Routine inspection passed
10619,225,10,S,No actionable issues identified
10620,225,11,S,Routine inspection passed
10621,225,12,S,No actionable issues identified
10622,225,13,S,Operating within expected limits
10623,225,14,S,Routine inspection passed
10624,225,15,S,No actionable issues identified
10625,225,16,S,Routine inspection passed
10626,225,17,S,Routine inspection passed
10627,225,18,S,No actionable issues identified
10628,225,19,U,Flagged for maintenance review
10629,225,20,S,No actionable issues identified
10630,225,21,S,Operating within expected limits
10631,225,22,S,Routine inspection passed
10632,225,23,S,Routine inspection passed
10633,225,24,S,Operating within expected limits
10634,225,25,S,No actionable issues identified
10635,225,26,S,Operating within expected limits
10636,225,27,S,Operating within expected limits
10637,225,28,S,No actionable issues identified
10638,225,29,S,Routine inspection passed
10639,225,30,S,Routine inspection passed
10640,225,31,S,Routine inspection passed
10641,225,32,S,No actionable issues identified
10642,225,33,S,Operating within expected limits
10643,225,34,S,No actionable issues identified
10644,225,35,S,No actionable issues identified
10645,225,36,S,Routine inspection passed
10646,225,37,S,Operating within expected limits
10647,225,38,S,No actionable issues identified
10648,225,39,S,Routine inspection passed
10649,225,40,S,No actionable issues identified
10650,225,41,S,No actionable issues identified
10651,225,42,S,Routine inspection passed
10652,225,43,S,Routine inspection passed
10653,225,44,S,No actionable issues identified
10654,225,45,U,Observed variance requiring monitoring
10655,225,46,U,Condition outside preferred threshold
10656,225,47,S,No actionable issues identified
10657,225,48,S,No actionable issues identified
10658,225,49,S,Operating within expected limits
10659,225,50,S,Operating within expected limits
10660,225,51,S,No actionable issues identified
10661,225,52,S,Operating within expected limits
10662,225,53,S,Operating within expected limits
10663,225,54,S,Routine inspection passed
10664,225,55,S,No actionable issues identified
10665,225,56,S,No actionable issues identified
10666,226,9,S,No actionable issues identified
10667,226,10,S,No actionable issues identified
10668,226,11,S,No actionable issues identified
10669,226,12,S,Operating within expected limits
10670,226,13,S,Routine inspection passed
10671,226,14,U,Observed variance requiring monitoring
10672,226,15,S,Routine inspection passed
10673,226,16,U,Condition outside preferred threshold
10674,226,17,S,No actionable issues identified
10675,226,18,S,Operating within expected limits
10676,226,19,S,No actionable issues identified
10677,226,20,S,No actionable issues identified
10678,226,21,S,No actionable issues identified
10679,226,22,S,No actionable issues identified
10680,226,23,S,Routine inspection passed
10681,226,24,S,No actionable issues identified
10682,226,25,S,No actionable issues identified
10683,226,26,S,Operating within expected limits
10684,226,27,S,No actionable issues identified
10685,226,28,S,No actionable issues identified
10686,226,29,S,Routine inspection passed
10687,226,30,S,No actionable issues identified
10688,226,31,S,Routine inspection passed
10689,226,32,S,No actionable issues identified
10690,226,33,S,Routine inspection passed
10691,226,34,S,No actionable issues identified
10692,226,35,S,No actionable issues identified
10693,226,36,S,No actionable issues identified
10694,226,37,U,Observed variance requiring monitoring
10695,226,38,S,Routine inspection passed
10696,226,39,S,Operating within expected limits
10697,226,40,S,No actionable issues identified
10698,226,41,U,Condition outside preferred threshold
10699,226,42,S,No actionable issues identified
10700,226,43,S,Operating within expected limits
10701,226,44,S,Operating within expected limits
10702,226,45,S,Operating within expected limits
10703,226,46,S,Operating within expected limits
10704,226,47,S,Routine inspection passed
10705,226,48,S,No actionable issues identified
10706,226,49,S,No actionable issues identified
10707,226,50,S,Operating within expected limits
10708,226,51,U,Observed variance requiring monitoring
10709,226,52,S,Operating within expected limits
10710,226,53,S,Routine inspection passed
10711,226,54,S,Operating within expected limits
10712,226,55,S,No actionable issues identified
10713,226,56,S,Routine inspection passed
10714,227,9,S,Operating within expected limits
10715,227,10,S,Operating within expected limits
10716,227,11,S,Routine inspection passed
10717,227,12,U,Observed variance requiring monitoring
10718,227,13,S,No actionable issues identified
10719,227,14,S,Routine inspection passed
10720,227,15,S,Operating within expected limits
10721,227,16,S,Routine inspection passed
10722,227,17,S,Routine inspection passed
10723,227,18,S,Operating within expected limits
10724,227,19,S,Routine inspection passed
10725,227,20,S,Operating within expected limits
10726,227,21,S,No actionable issues identified
10727,227,22,S,No actionable issues identified
10728,227,23,S,Routine inspection passed
10729,227,24,S,Routine inspection passed
10730,227,25,S,Routine inspection passed
10731,227,26,S,Routine inspection passed
10732,227,27,S,No actionable issues identified
10733,227,28,S,Operating within expected limits
10734,227,29,S,Operating within expected limits
10735,227,30,S,Operating within expected limits
10736,227,31,U,Condition outside preferred threshold
10737,227,32,S,Routine inspection passed
10738,227,33,S,Routine inspection passed
10739,227,34,S,No actionable issues identified
10740,227,35,S,Routine inspection passed
