di_log_id,inspection_id,inspection_date,inspection_status,inspection_created_at,created_by_user_id,created_by_username,equipment_id,equipment_name,equipment_type,place,serviceability,remarks
10555,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,42,Demo UPS Panel 02,ups,UPS Room West,U,Condition outside preferred threshold
10556,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,43,Demo UPS Panel 03,ups,UPS Room East,S,No actionable issues identified
10557,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,44,Demo UPS Panel 04,ups,UPS Room West,S,Operating within expected limits
10558,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
10559,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,46,Demo UPS Panel 06,ups,UPS Room West,S,Operating within expected limits
10560,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
10561,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
10562,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,U,Flagged for maintenance review
10563,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,U,Flagged for maintenance review
10564,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
10565,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,No actionable issues identified
10566,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,53,Demo Network Core 01,network,Network Core,S,No actionable issues identified
10567,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,54,Demo Network Core 02,network,Network Core,S,Operating within expected limits
10568,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,55,Demo Network Core 03,network,Network Core,S,Routine inspection passed
10569,223,2026-03-18,rejected,2026-03-18T20:30:00,6,tableau_operator01,56,Demo Network Core 04,network,Network Core,S,Operating within expected limits
10570,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
10571,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
10572,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,11,Demo Server Rack A03,server,Compute Hall A,S,Operating within expected limits
10573,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
10574,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,13,Demo Server Rack A05,server,Compute Hall A,S,Operating within expected limits
10575,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,14,Demo Server Rack A06,server,Compute Hall A,U,Observed variance requiring monitoring
10576,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
10577,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,16,Demo Server Rack A08,server,Compute Hall A,S,Operating within expected limits
10578,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
10579,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
10580,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,19,Demo Server Rack B03,server,Compute Hall B,S,Operating within expected limits
10581,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
10582,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,21,Demo Server Rack B05,server,Compute Hall B,S,Operating within expected limits
10583,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,22,Demo Server Rack B06,server,Compute Hall B,S,Operating within expected limits
10584,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,23,Demo Server Rack B07,server,Compute Hall B,S,No actionable issues identified
10585,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
10586,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
10587,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,26,Demo Server Rack C02,server,Compute Hall C,S,No actionable issues identified
10588,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,27,Demo Server Rack C03,server,Compute Hall C,S,No actionable issues identified
10589,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,28,Demo Server Rack C04,server,Compute Hall C,S,Operating within expected limits
10590,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,29,Demo Server Rack C05,server,Compute Hall C,S,No actionable issues identified
10591,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,30,Demo Server Rack C06,server,Compute Hall C,S,No actionable issues identified
10592,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
10593,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,32,Demo Server Rack C08,server,Compute Hall C,S,No actionable issues identified
10594,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
10595,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,34,Demo Battery Bank 02,battery,UPS Room West,S,Operating within expected limits
10596,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,35,Demo Battery Bank 03,battery,UPS Room East,S,Operating within expected limits
10597,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,36,Demo Battery Bank 04,battery,UPS Room West,S,Routine inspection passed
10598,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,37,Demo Battery Bank 05,battery,UPS Room East,S,Operating within expected limits
10599,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,38,Demo Battery Bank 06,battery,UPS Room West,S,Operating within expected limits
10600,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,39,Demo Battery Bank 07,battery,UPS Room East,S,No actionable issues identified
10601,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,40,Demo Battery Bank 08,battery,UPS Room West,S,Routine inspection passed
10602,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,41,Demo UPS Panel 01,ups,UPS Room East,S,No actionable issues identified
10603,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,42,Demo UPS Panel 02,ups,UPS Room West,S,Routine inspection passed
10604,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
10605,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,44,Demo UPS Panel 04,ups,UPS Room West,S,Operating within expected limits
10606,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,45,Demo UPS Panel 05,ups,UPS Room East,S,Routine inspection passed
10607,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,46,Demo UPS Panel 06,ups,UPS Room West,S,No actionable issues identified
10608,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
10609,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
10610,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Routine inspection passed
10611,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
10612,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
10613,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
10614,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,53,Demo Network Core 01,network,Network Core,S,No actionable issues identified
10615,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,54,Demo Network Core 02,network,Network Core,S,Operating within expected limits
10616,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
10617,224,2026-03-19,completed,2026-03-19T08:30:00,8,tableau_operator03,56,Demo Network Core 04,network,Network Core,S,Routine inspection passed
10618,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,9,Demo Server Rack A01,server,Compute Hall A,S,Routine inspection passed
10619,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
10620,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
10621,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,12,Demo Server Rack A04,server,Compute Hall A,S,No actionable issues identified
10622,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,13,Demo Server Rack A05,server,Compute Hall A,S,Operating within expected limits
10623,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
10624,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,15,Demo Server Rack A07,server,Compute Hall A,S,No actionable issues identified
10625,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
10626,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
10627,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,18,Demo Server Rack B02,server,Compute Hall B,S,No actionable issues identified
10628,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,19,Demo Server Rack B03,server,Compute Hall B,U,Flagged for maintenance review
10629,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,20,Demo Server Rack B04,server,Compute Hall B,S,No actionable issues identified
10630,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,21,Demo Server Rack B05,server,Compute Hall B,S,Operating within expected limits
10631,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,22,Demo Server Rack B06,server,Compute Hall B,S,Routine inspection passed
10632,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,23,Demo Server Rack B07,server,Compute Hall B,S,Routine inspection passed
10633,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,24,Demo Server Rack B08,server,Compute Hall B,S,Operating within expected limits
10634,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,25,Demo Server Rack C01,server,Compute Hall C,S,No actionable issues identified
10635,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
10636,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,27,Demo Server Rack C03,server,Compute Hall C,S,Operating within expected limits
10637,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,28,Demo Server Rack C04,server,Compute Hall C,S,No actionable issues identified
10638,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,29,Demo Server Rack C05,server,Compute Hall C,S,Routine inspection passed
10639,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,30,Demo Server Rack C06,server,Compute Hall C,S,Routine inspection passed
10640,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,31,Demo Server Rack C07,server,Compute Hall C,S,Routine inspection passed
10641,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,32,Demo Server Rack C08,server,Compute Hall C,S,No actionable issues identified
10642,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
10643,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
10644,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,35,Demo Battery Bank 03,battery,UPS Room East,S,No actionable issues identified
10645,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,36,Demo Battery Bank 04,battery,UPS Room West,S,Routine inspection passed
10646,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,37,Demo Battery Bank 05,battery,UPS Room East,S,Operating within expected limits
10647,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
10648,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
10649,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
10650,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,41,Demo UPS Panel 01,ups,UPS Room East,S,No actionable issues identified
10651,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,42,Demo UPS Panel 02,ups,UPS Room West,S,Routine inspection passed
10652,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
10653,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,44,Demo UPS Panel 04,ups,UPS Room West,S,No actionable issues identified
10654,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,45,Demo UPS Panel 05,ups,UPS Room East,U,Observed variance requiring monitoring
10655,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,46,Demo UPS Panel 06,ups,UPS Room West,U,Condition outside preferred threshold
10656,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
10657,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
10658,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Operating within expected limits
10659,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
10660,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,No actionable issues identified
10661,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Operating within expected limits
10662,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
10663,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,54,Demo Network Core 02,network,Network Core,S,Routine inspection passed
10664,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
10665,225,2026-03-19,completed,2026-03-19T20:30:00,9,tableau_operator04,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
10666,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
10667,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
10668,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,11,Demo Server Rack A03,server,Compute Hall A,S,No actionable issues identified
10669,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,12,Demo Server Rack A04,server,Compute Hall A,S,Operating within expected limits
10670,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
10671,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,14,Demo Server Rack A06,server,Compute Hall A,U,Observed variance requiring monitoring
10672,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,15,Demo Server Rack A07,server,Compute Hall A,S,Routine inspection passed
10673,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,16,Demo Server Rack A08,server,Compute Hall A,U,Condition outside preferred threshold
10674,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
10675,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
10676,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
10677,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,20,Demo Server Rack B04,server,Compute Hall B,S,No actionable issues identified
10678,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
10679,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
10680,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,23,Demo Server Rack B07,server,Compute Hall B,S,Routine inspection passed
10681,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
10682,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,25,Demo Server Rack C01,server,Compute Hall C,S,No actionable issues identified
10683,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
10684,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,27,Demo Server Rack C03,server,Compute Hall C,S,No actionable issues identified
10685,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,28,Demo Server Rack C04,server,Compute Hall C,S,No actionable issues identified
10686,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,29,Demo Server Rack C05,server,Compute Hall C,S,Routine inspection passed
10687,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,30,Demo Server Rack C06,server,Compute Hall C,S,No actionable issues identified
10688,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,31,Demo Server Rack C07,server,Compute Hall C,S,Routine inspection passed
10689,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,32,Demo Server Rack C08,server,Compute Hall C,S,No actionable issues identified
10690,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,33,Demo Battery Bank 01,battery,UPS Room East,S,Routine inspection passed
10691,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
10692,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,35,Demo Battery Bank 03,battery,UPS Room East,S,No actionable issues identified
10693,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,36,Demo Battery Bank 04,battery,UPS Room West,S,No actionable issues identified
10694,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,37,Demo Battery Bank 05,battery,UPS Room East,U,Observed variance requiring monitoring
10695,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,38,Demo Battery Bank 06,battery,UPS Room West,S,Routine inspection passed
10696,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,39,Demo Battery Bank 07,battery,UPS Room East,S,Operating within expected limits
10697,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
10698,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,41,Demo UPS Panel 01,ups,UPS Room East,U,Condition outside preferred threshold
10699,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,42,Demo UPS Panel 02,ups,UPS Room West,S,No actionable issues identified
10700,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
10701,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,44,Demo UPS Panel 04,ups,UPS Room West,S,Operating within expected limits
10702,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
10703,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,46,Demo UPS Panel 06,ups,UPS Room West,S,Operating within expected limits
10704,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Routine inspection passed
10705,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
10706,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,No actionable issues identified
10707,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
10708,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,U,Observed variance requiring monitoring
10709,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Operating within expected limits
10710,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,53,Demo Network Core 01,network,Network Core,S,Routine inspection passed
10711,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,54,Demo Network Core 02,network,Network Core,S,Operating within expected limits
10712,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
10713,226,2026-03-20,rejected,2026-03-20T08:30:00,7,tableau_operator02,56,Demo Network Core 04,network,Network Core,S,Routine inspection passed
10714,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,9,Demo Server Rack A01,server,Compute Hall A,S,Operating within expected limits
10715,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,10,Demo Server Rack A02,server,Compute Hall A,S,Operating within expected limits
10716,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
10717,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,12,Demo Server Rack A04,server,Compute Hall A,U,Observed variance requiring monitoring
10718,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,13,Demo Server Rack A05,server,Compute Hall A,S,No actionable issues identified
10719,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
10720,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
10721,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
10722,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
10723,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
10724,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,19,Demo Server Rack B03,server,Compute Hall B,S,Routine inspection passed
10725,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
10726,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
10727,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
10728,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,23,Demo Server Rack B07,server,Compute Hall B,S,Routine inspection passed
10729,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,24,Demo Server Rack B08,server,Compute Hall B,S,Routine inspection passed
10730,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
10731,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,26,Demo Server Rack C02,server,Compute Hall C,S,Routine inspection passed
10732,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,27,Demo Server Rack C03,server,Compute Hall C,S,No actionable issues identified
10733,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,28,Demo Server Rack C04,server,Compute Hall C,S,Operating within expected limits
10734,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,29,Demo Server Rack C05,server,Compute Hall C,S,Operating within expected limits
10735,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,30,Demo Server Rack C06,server,Compute Hall C,S,Operating within expected limits
10736,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,31,Demo Server Rack C07,server,Compute Hall C,U,Condition outside preferred threshold
10737,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
10738,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,33,Demo Battery Bank 01,battery,UPS Room East,S,Routine inspection passed
10739,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
10740,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,35,Demo Battery Bank 03,battery,UPS Room East,S,Routine inspection passed
10741,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,36,Demo Battery Bank 04,battery,UPS Room West,S,No actionable issues identified
10742,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,37,Demo Battery Bank 05,battery,UPS Room East,S,No actionable issues identified
10743,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
10744,227,2026-03-20,completed,2026-03-20T20:30:00,8,tableau_operator03,39,Demo Battery Bank 07,battery,UPS Room East,S,Operating within expected limits
